LS,POINT,MS,TYPE,PT#,DESC,LO FAIL,HI FAIL,LO RANGE,HI RANGE,UNITS
77,77 R108 W DMPR,24,AO,0,B77 RM108 WEST DAMPER CTL [AHU1],-1,101,0,100,% O.S.A.
77,77 R108 W HWV,24,AO,1,RM108 WEST HWV 3-8# N.O. [AHU-1],-1,16,3,15,PSIG
77,77 BL11 P/B,24,CI,1,B77 R108 SOLDER HOOD S/S INPUT,,,,0.5,Counts
77,77 AHU1 ALARM,24,DO,4,B77 AHU1 RM108 ALARM,77 AHU,FAIL,Normal,ALARM,Command
77,77 R108 W ZSP,24,SP,0,B77 RM108 WEST ZONE TEMP. S/P,32,212,0,409.5,Deg F
77,77 R108 W STSP,24,SP,2,B77 R108 W SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
77,77 R108 E MAT,25,AI,0,B77 R108 E MIXED AIR TEMP [AHU2],32,212,0,409.5,Deg F
77,77 R108 E RAT,25,AI,1,B77 R108 E RET'N AIR TEMP [AHU2],32,212,0,409.5,Deg F
77,77 R108 E ZAT,25,AI,2,B77 RM108 EAST ZONE TEMP [AHU2],32,212,0,409.5,Deg F
77,77 R108 E SAT,25,AI,3,B77 R108 E SUPPLY AIR TMP [AHU2],32,212,0,409.5,Deg F
77,77 R108 E DMPR,25,AO,0,B77 RM108 EAST DAMPER CTL [AHU2],-1,101,0,100,% O.S.A.
77,77 R108 E HWV,25,AO,1,B77 RM108E HHW VALVE [AHU2] 3-8#,-70,130,125,-62.5,% OPEN
77,77 AHU2 ALARM,25,DO,4,B77 AHU2 RM108 ALARM,77 AHU,FAIL,Normal,ALARM,Command
77,77 R108 E ZSP,25,SP,0,B77 RM108 EAST ZONE TEMP. S/P,32,212,0,409.5,Deg F
77,77 R108 E STSP,25,SP,2,B77 R108 E SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
77,77 KILOWATTS,26,AI,0,B77 ELECTRIC KILOWATT DEMAND,-1500,6000,-1250,5859.375,KW
77,77 R107 W ZAT,26,AI,1,B77 RM107 WEST ZONE TEMP [AHU3],32,212,0,409.5,Deg F
77,77 R107 W SAT,26,AI,2,B77 R107 W SUPPLY AIR TMP [AHU3],32,212,0,409.5,Deg F
77,77 R107 W HWV,26,AO,0,B77 RM107 WEST HW VALVE [AHU3],-1,101,100,-50,% OPEN
77,77 AHU3 ALARM,26,DO,4,B77 AHU3 RM 107 ALARM,77 AHU,FAIL,Normal,ALARM,Command
77,77 R107 W ZSP,26,SP,0,B77 RM107 WEST ZONE TEMP. S/P,32,212,0,409.5,Deg F
77,77 R107 W STSP,26,SP,2,B77 R107 WEST SUPPLY AIR TEMP SP,32,212,0,409.5,Deg F
77,77 R107 E ZAT,27,AI,0,B77 RM107 EAST ZONE TEMP [AHU4],32,212,0,409.5,Deg F
77,77 R107 E SAT,27,AI,1,B77 R107 E SUPPLY AIR TMP [AHU4],32,212,0,409.5,Deg F
77,77 R107 E HWV,27,AO,0,B77 RM107 EAST HW VALVE [AHU4],-70,130,125,-62.5,% OPEN
77,77 AHU4 ALARM,27,DO,4,B77 AHU4 RM107 ALARM,77 AHU,FAIL,Normal,ALARM,Command
77,77 R107 E ZSP,27,SP,0,B77 RM107 EAST ZONE TEMP. S/P,32,212,0,409.5,Deg F
77,77 R107 E STSP,27,SP,1,B77 R107 EAST SUPPLY AIR TEMP SP,32,212,0,409.5,Deg F
77,77 R244 SAT,28,AI,0,B77 RM244 SUPPLY AIR TEMP[AHU21],32,212,0,409.5,Deg F
77,77 R244C SAT,28,AI,1,B77 RM244C SUPPLY AIR TMP[AHU21],32,212,0,409.5,Deg F
77,77 R244D SAT,28,AI,2,B77 RM244D S.A. TEMP. [AHU21],32,212,0,409.5,Deg F
77,77 R244E SAT,28,AI,3,B77 RM244E S.A.TEMP. [AHU21],32,212,0,409.5,Deg F
77,84 265/369 XF1,30,DO,2,USED TO XFER WALK-IN ALARM TO 76,,,ALARM,CLEAR,Command
77,84 R165 FZRALX,31,AO,0,XFER. R161A / R165 ALARMS TO B76,-1,11,0,10,VOLTS
77,84 R175 ALARMX,31,AO,1,XFERS RM.175 FRZR/N2 ALARM TO 76,-1,11,0,10,VOLTS
77,64 R107 FZRALX,31,AO,2,XFERS RM. 107 FREEZER ALARM,-1,11,0,10,VOLTS
77,84 R205 FZALMX,31,AO,3,XFERS B84 R205 FREEZER ALARM,-1,11,0,10,VOLTS
77,76 TSW STATUS,31,DI,0,TSW-1-76 TRANSFER SWITCH STATUS,,,XFERRED,NORMAL,Status
77,HOST GREEN OUT,31,DO,0,USED TO MONITOR 'GREEN HOST',,,OFF,ON,Command
77,77 UHV ALARM,31,DO,1,77 ROOM 156 PLATING SHOP ALARM,77 UHV,ALARM,ALARM,NORMAL,Command
77,84 R079 FZRALX,31,DO,2,XFERS RMS.079/089 FRZR.ALM TO 76,,,XFER ALM,NORMAL,Command
77,84/76 CO2 ALMX,31,DO,3,TRANSFERS CO2 ALARM TO BLDG. 76,,,ALARM,CLEAR,Command
77,TRAP 77-156,31,DO,4,PAGE FROM BLDG. 77 UHV PLATING,PAGE T,AP,Normal,PAGER ON,Command
77,TRAP 84-079,31,DO,5,PAGE TRAP FROM FREEZER(S) AT B84,,,Normal,PAGER ON,Command
77,77 DHW TIMER,33,SP,0,DOMESTIC HOT WATER GP TIMER,-1,4096,0,4095,Minutes
77,77 IHW TIMER,33,SP,1,B77 INDUSTRIAL HW CIRC. GP TIMER,-1,4100,0,4095,Minutes
77,77 GP3 ALARM,34,DO,0,SPEED MISMATCH ALARM,,,NORMAL,ALARM,Command
77,77 GP4 ALARM,34,DO,1,SPEED MISMATCH ALARM,,,NORMAL,ALARM,Command
77,77 R220 WAIT,34,SP,6,TIMER USED TO STOP SYSTEM,-1,4096,0,4095,Minutes
77,77 R141A TIMER,34,SP,10,B77 RM141A TIMER [AHU22],-1,4096,0,4095,Minutes
77,77 R142 TIMER,34,SP,11,ROOM 142 OCCUPANCY TIMER,-1,4096,0,4095,Minutes
77,77 R220 TIMER,34,SP,12,B77 AHU16 RM220 TIMER,-1,5000,0,4095,MINUTES
77,77 R244 WAIT,34,SP,13,TIMER USED TO STOP SYSTEM,-1,4096,0,4095,Minutes
77,77 R244 TMR,34,SP,14,ROOM 244 OCCUPANCY TIMER,-1,4096,0,4095,Minutes
77,77 R244C TMR,34,SP,15,ROOM 244C OCCUPANCY TIMER,-1,4096,0,4095,Minutes
77,77 AHU,35,DO,0,FOR AHU DATA USE ROOM NUMBER....,,,STOP,RUN,Command
77,77 R244D TMR,35,SP,0,ROOM 244D OCCUPANCY TIMER,-1,4096,0,4095,Minutes
77,77 R244E TMR,35,SP,1,ROOM 244E OCCUPANCY TIMER,-1,4096,0,4095,Minutes
77,77 BL11 TMR,35,SP,5,B77 R108 SOLDER HOOD TMR,0,409,0,4095,MIN
77,77 ARU1 WAIT,35,SP,15,USED TO DELAY STAGE CHANGES,-1,4096,0,4095,MINUTES
78,77A R103 MAT,1,AI,0,B77A RM103 MIXED AIR TEMP [AHU2],32,212,0,409.5,Deg F
78,77A R103 RAT,1,AI,1,B77A R103 RETURN AIR TEMP [AHU2],32,212,0,409.5,Deg F
78,77A R103 ZAT,1,AI,2,B77A RM103 ZONE AIR TEMP [AHU2],32,212,0,409.5,Deg F
78,77A R103 SAT,1,AI,3,B77A R103 SUPPLY AIR TEMP [AHU2],32,212,0,409.5,Deg F
78,77A R103 DAMPR,1,AO,0,ECONO DMP (AHU2) N.C. OA 0-10VDC,-1,12,0,10,VDC
78,77A R103 FRC,1,AO,1,B77A RM103 FIRING RATE CNTL AHU2,-1,101,-100,100,% FIRE
78,77A R103 RF ST,1,DI,0,B77A R103 RETURN FAN STATUS AHU2,,,OFF,ON,Status
78,77A R103 SF ST,1,DI,1,B77A R103 SUPPLY FAN STATUS AHU2,,,OFF,ON,Status
78,77A R103 HT SS,1,DO,1,B77A R103 FURNACE S/S [AHU2],,,OFF,ON,Command
78,77A R103 BL SS,1,DO,3,B77A RM103 SUP/EXH BL S/S [AHU2],,,STOP,RUN,Command
78,77A R103 ZSP,1,SP,0,B77A RM103 ZONE TEMP. S/P [AHU2],32,212,0,409.5,Deg F
78,77A R103 SATSP,1,SP,2,B77A R103 SUPPLY TEMP. S/P AHU2,32,212,0,409.5,Deg F
78,77A R105 MAT,2,AI,0,B77A RM105 MIXED AIR TEMP [AHU3],32,212,0,409.5,Deg F
78,77A R105 RAT,2,AI,1,B77A RM105 RETURN AIR TEMP[AHU3],32,212,0,409.5,Deg F
78,77A R105 ZAT,2,AI,2,B77A RM105 ZONE AIR TEMP [AHU3],32,212,0,409.5,Deg F
78,77A R105 SAT,2,AI,3,B77A RM105 SUPPLY AIR TEMP[AHU3],32,212,0,409.5,Deg F
78,77A R105 DAMPR,2,AO,0,ECONO DMP (AHU3) N.C. OA 0-10VDC,-1,11,0,10,VDC
78,77A R105 FRC,2,AO,1,B77A RM105 FIRING RATE CTL[AHU3],-1,101,-100,100,% FIRE
78,77A R105 E STS,2,DI,0,B77A RM105 EXH BL STATUS [AHU3],,,OFF,ON,Status
78,77A R105 S STS,2,DI,1,B77A R105 SUP BL STATUS [AHU3],,,OFF,ON,Status
78,77A R105 HT SS,2,DO,1,B77A R105 FURNACE S/S [AHU3],,,OFF,ON,Command
78,77A R105 BL HL,2,DO,2,B77A R105 SUP.FAN SLOW/FAST AHU3,,,SLOW,FAST,Command
78,77A R105 BL SS,2,DO,3,B77A RM105 SUP/EXH BL S/S [AHU3],,,STOP,RUN,Command
78,77A R105 ZSP,2,SP,0,B77A RM105 ZONE SET POINT,32,212,0,409.5,Deg F
78,77A R105 SATSP,2,SP,2,B77A RM105 SAT SET POINT,32,212,0,409.5,Deg F
78,77A KILOWATTS,3,AI,0,B77A ELECTRIC KILOWATT DEMAND,-151,710,-150,703.125,KW
78,77A OAT,3,AI,1,B77A OUTSIDE AIR TEMP,32,212,0,409.5,Deg F
78,77A LOC DMP TS,3,DI,0,LOCAL ECONO DMP TEST (AHU1+2+3),,,OFF,ON,Status
78,77 R123 NW STS,4,DI,0,B77 R123 N/WEST AHU-5 STATUS,,,OFF,ON,Status
78,77 R123 NE STS,4,DI,1,B77 R123 N/EAST AHU-6 STATUS,,,OFF,ON,Status
78,77 R123 SW STS,4,DI,2,B77 R123 S/WEST AHU-8 STATUS,,,OFF,ON,Status
78,77 R123 SE STS,4,DI,3,B77 R123 S/EAST AHU-9 STATUS,,,OFF,ON,Status
78,77 R123 NW S/S,4,DO,0,B77 R123 N/WEST AHU-5 START/STOP,,,STOP,RUN,Command
78,77 R123 NE S/S,4,DO,1,B77 R123 N/EAST AHU-6 START/STOP,,,STOP,RUN,Command
78,77 R123 SW S/S,4,DO,2,B77 R123 S/WEST AHU-8 START/STOP,,,STOP,RUN,Command
78,77 R123 SE S/S,4,DO,3,B77 R123 S/EAST AHU-9 START/STOP,,,STOP,RUN,Command
78,77 R142A STS,5,DI,0,AHU-34 RUN STATUS,,,OFF,ON,Status
78,77 R161 STS,5,DI,1,B77 RM161 STATUS [AHU11],77 R16,S/S,OFF,ON,Status
78,77 R160 STS,5,DI,2,B77 RM160 STATUS [AHU12],,,OFF,ON,Status
78,77 R158 STS,5,DI,3,B77 RM158 STATUS [AHU13],,,OFF,ON,Status
78,77 R142A S/S,5,DO,0,RM.142A START/STOP AHU-34,,,STOP,RUN,Command
78,77 R161 S/S,5,DO,1,B77 RM161 START/STOP [AHU11],77 R16,STS,STOP,RUN,Command
78,77 R160 S/S,5,DO,2,B77 RM160 START/STOP [AHU12],77 R10,STS,STOP,RUN,Command
78,77 R158 S/S,5,DO,3,B77 RM158 START/STOP [AHU13],,,STOP,RUN,Command
78,77 BL68 DP,7,AI,1,BL-68-77 EXH. DUCT DIFF. PRESS.,-2,1,0.313,-1.465,' W.C.
78,77 TK12 TEMP,7,AI,2,TK-12-77 ELECTRO-POLISH TK TEMP.,32,212,-62.5,292.969,Deg F
78,77 AHU14 SAT,7,AI,3,AHU-14-77 SUPPLY AIR TEMPERATURE,32,212,0,409.5,Deg F
78,77 AHU14 HWV,7,AO,3,AHU-14-77 HEAT. HOT WATER VALVE,-1,101,119.792,-13.021,% OPEN
78,77 FPU-25 PWR,7,DI,0,77 ROOM 157 FPU-25 24 VAC POWER,77 R15,24 VA,NO POWER,Normal,Status
78,77 AHU14 FILT,7,DI,1,AHU-14-77 FILTER STATUS (DP SW.),,,Clean,DIRTY!,Status
78,77 AHU14 STAT,7,DI,2,AHU-14-77 RUN STATUS,,,OFF,RUNNING,Status
78,77 AHU14 S/S,7,DO,0,AHU-14-77 S/STOP ROOM 156 WEST,,,OFF,RUN,Command
78,77 R156 RED LT,7,DO,1,UHV RM.156 VENT'N RED WARNING,77 UHV,RED LT,OFF,ON,Command
78,77 R156 YLW LT,7,DO,2,UHV RM.156 VENT'N YELLOW CAUTION,,,OFF,ON,Command
78,77 R156 GRN LT,7,DO,3,ROOM 156 GREEN 'NORMAL' LIGHT,,,OFF,ON,Command
78,77 BL68 SP SP,7,SP,1,BL-68-77 EXH.DUCT S.P. SETPOINT,-1.5,0.5,0.313,-1.465,' W.C.
78,77 TK12 S/P,7,SP,2,TK-12-77 TANK TEMP. SETPOINT,-400,750,-62.5,292.969,Deg F
78,77 AHU14 SATSP,7,SP,7,AHU-14-77 SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
78,77 BL LEAK TBL,8,DI,0,BL-68/69-77 LEAK ALARM PANEL ALM,77 BL,EAK TB,TROUBLE!,Normal,Status
78,77 BL LEAK ALM,8,DI,1,BL-68/69-77 LEAK ALARM INPUT,77 BL,EAK AL,HI LEVEL,Normal,Status
78,77 GP33/34 STS,8,DI,2,BL-68/69-77 SUMP LEVEL STATUS,77 GP3,/34 AL,HI LEVEL,Normal,Status
78,77 R156 LEAK 2,8,DI,3,UHV EXH. BERM HIGH LEVEL ALARM,77 GP3,/34 AL,LEAK !,Normal,Status
78,77 UHV ALM XFR,8,DO,15,USED TO XFER LEAK ALARM TO B76,,,ALARM,NORMAL,Command
78,77 GP7 SPEED,9,AI,0,GP-07-77 VFD ACTUAL SPEED,-1,61,0,60,Hertz
78,77 GP7 DP,9,AI,1,GP-07-77 PUMP DIFF. PRESS. INPUT,-16,71,-15,70.313,PSID
78,77 GP7 CONTROL,9,AO,0,GP-07-77 VFD SPEED CONTROL,-1,61,0,60,Hertz
78,77 GP7 FAULT,9,DI,0,GP-07-77 VFD FAULT INPUT,,,Normal,FAULT!,Status
78,77 GP7 STATUS,9,DI,1,GP-07-77 VFD RUN STATUS INPUT,,,OFF,RUNNING,Status
78,77 GP7 S/S,9,DO,0,GP-07-77 VFD START/STOP CONTROL,,,OFF,RUN,Command
78,77 CT2 S/S,9,DO,1,CT-2-77 FAN START/STOP CONTROL,,,OFF,RUN,Command
78,77 GP7 ALARM,9,DO,15,RM. 156 TANK HEAT SYSTEM ALARM,,,NORMAL,ALARM,Command
78,77 GP7 DP S/P,9,SP,1,GP-07-77 VFD DIFF. PRESS. S/P,-16,71,-15,70.313,PSIG
78,77A R101 MAT,10,AI,0,B77A RM101 MIXED AIR TEMP [AHU1],32,410,0,409.5,Deg F
78,77A R101 RAT,10,AI,1,B77A RM101 RETURN AIR TEMP  AHU1,32,410,0,409.5,Deg F
78,77A R101 ZAT,10,AI,2,B77A RM101 ZONE AIR TEMP [AHU1],32,212,0,409.5,Deg F
78,77A R101 SAT,10,AI,3,B77A RM101 SUPPLY AIR TEMP  AHU1,32,212,0,409.5,Deg F
78,77A R101 DAMPR,10,AO,0,ECONO DMP (ANU1) N.C. OA 0-10VDC,-1,11,0,10,VDC
78,77A R101 FRC,10,AO,1,B77A RM101 FIRING RATE CNTL AHU1,-100,101,-100,100,% FIRE
78,77A R101 SF ST,10,DI,0,B77A R101 SUP.BLOWER STATUS AHU1,77A RO,M 101,OFF,ON,Status
78,77A R101 RF ST,10,DI,1,B77A RM101 EXH.BL STATUS [AHU1],,,OFF,ON,Status
78,77A R101 HT SS,10,DO,1,B77A R101 FURNACE S/S [AHU1], ,,OFF,ON,Command
78,77A R101 BL SS,10,DO,3,B77A RM101 SUP/EXH BL S/S [AHU1],,,STOP,RUN,Command
78,77A RTEST DAMP,10,DO,4,DAMPER 100% OPEN TEST FOR P.M.,,,NORMAL,TEST,Command
78,77A R101 ZSP,10,SP,0,B77A RM101 ZONE SET POINT,32,212,0,409.5,Deg F
78,77A R101 SATSP,10,SP,2,B77A RM101 SAT SETPOINT [AHU1],32,212,0,409.5,Deg F
78,77 BL69 DP,11,AI,1,BL-69-77 EXH. DUCT DIFF. PRESS.,-3,1,0.625,-2.93,' W.C.
78,77 TK15 TEMP,11,AI,2,TK-15-77 CLEANER TANK TEMP.,32,212,-62.5,292.969,Deg F
78,77 AHU15 SAT,11,AI,3,AHU-15-77 SUPPLY AIR TEMPERATURE,32,212,0,409.5,Deg F
78,77 AHU15 HWV,11,AO,3,AHU-15-77 HEAT. HOT WATER VALVE,-1,101,125,-62.5,% OPEN
78,77A WWT TRENCH,11,DI,0,77A WASTE TREAT. TRENCH 'LEAK',77A WW,LEAK,LEAK !,Normal,Status
78,77 AHU15 FILT,11,DI,1,AHU-15-77 FILTER STATUS (DP SW.),,,Clean,DIRTY!,Status
78,77 AHU15 STAT,11,DI,2,AHU-15-77 RUN STATUS,77 AHU,5 S/S,OFF,RUNNING,Status
78,77 R156 LEAK 1,11,DI,3,UHV SUB-FLOOR BERM HI-LEVEL ALM.,77 R15,LEAK,LEAK !,Normal,Status
78,77 AHU15 S/S,11,DO,0,AHU-15-77 S/STOP ROOM 156 EAST,77 AHU,5 STAT,OFF,RUN,Command
78,77 TK12 HEATER,11,DO,1,TK-12-77 TANK.TEMP.CONTROL VALVE,,,NO HEAT,HEAT ON,Command
78,77 TK15 HEATER,11,DO,2,TK-15-77 TANK.TEMP.CONTROL VALVE,,,NO HEAT,HEAT ON,Command
78,77 R156 LEAKLT,11,DO,3,R156 LEAK DETECTOR ALARM LIGHT,,,OFF,ON,Command
78,77 UHV TK HEAT,11,DO,4,77 U.H.V. SHOP TANK HEAT CALL,,,NO HEAT,HEAT ON,Command
78,77 BL69 SP SP,11,SP,1,BL-69-77 EXH.DUCT S.P. SETPOINT,-3,1,0.625,-2.93,' W.C.
78,77 TK15 S/P,11,SP,2,TK-15-77 TANK TEMP. SETPOINT,-400,750,-62.5,292.969,Deg F
78,77 AHU15 SATSP,11,SP,7,AHU-15-77 SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
78,77 BL69 SPEED,12,AI,0,BL-69-77 VFD SPEED FEEDBACK,-1,61,0,60,Hertz
78,77 R156 DP,12,AI,1,ROOM 156 DIFF. PRESSURE,-40,35,-37.8,33.862,'w.c*.01
78,77 TK17 TEMP,12,AI,2,TK-17-77 MIRACHEM 100 TANK TEMP.,32,212,-62.5,292.969,Deg F
78,77 BL57 SAT,12,AI,3,BL-57-77 SUPPLY AIR TEMPERATURE,-1,410,0,409.5,Deg F
78,77 BL69 CONTRL,12,AO,0,BL-69-77 VFD SPEED CONTROL,-1,61,0,60,Hertz
78,77 UHV WASH PB,12,CI,2,UHV START WASH CYCLE PUSHBUTTON,,,,1,Counts
78,77 BL69 FAULT,12,DI,0,BL-69-77 VFD FAULT INPUT,,,Normal,FAULT,Status
78,77 BL69 STATUS,12,DI,1,BL-69-77 UHVCF ACID EXH. FAN,77 BL6,S/S,OFF,RUNNING,Status
78,77 POWER LOSS,12,DI,3,POWER LOSS TO EAST END OF B77,77 POW,R LOSS,OFF,NO POWER,Status
78,77 BL69 S/S,12,DO,0,BL-69-77 VFD START/STOP CONTROL,77 BL6,STATU,OFF,RUN,Command
78,77 BL69 DMPR,12,DO,1,BL-69-77 DAMPER CONTROL,,,OPEN,CLOSED,Command
78,77 SUMP ALM LT,12,DO,2,SUMP ALARM BOX LIGHT CONTROL,,,OFF,ON,Command
78,77 R156 HCL LT,12,DO,3,AIR MONITOR ALARM BOX LIGHT CTRL,,,OFF,ON,Command
78,77 R156 DP SP,12,SP,1,ROOM 156 DIFF. PRESS. SETPOINT,-40,35,-37.8,33.862,'w.c*.01
78,77 TK17 S/P,12,SP,2,TK-17-77 TANK TEMP. SETPOINT,-400,750,-62.5,292.969,Deg F
78,77 R156 HCL,13,AI,0,HYDROGEN CHLORIDE IN AIR IN R156,-3,12,-2.5,11.719,PPM
78,77 TK26 TEMP,13,AI,2,TK-26-77 ALUM.ETCH TANK TEMP.,32,212,-62.5,292.969,Deg F
78,77 R156 W ZAT,13,AI,3,ROOM 156 WEST ZONE TEMP. - AHU14,32,212,0,409.5,Deg F
78,77 R156 BYP,13,CI,3,ROOM 156 BYPASS P/B INPUT,,,,1,Counts
78,77 BL57 FILTER,13,DI,0,BL-57-77 FILTER STATUS,,,Clean,DIRTY!,Status
78,77 BL57 STATUS,13,DI,1,BL-57-77 RUN STATUS,,,OFF,RUNNING,Status
78,77 BL68 STATUS,13,DI,2,BL-68-77 UHVCF CAUSTIC EXH. FAN,77 BL6,S/S,OFF,RUNNING,Status
78,77 TK17 HEATER,13,DO,0,TK-17-77 TANK.TEMP.CONTROL VALVE,,,NO HEAT,HEAT ON,Command
78,77A WWT LEAKLT,13,DO,1,77A WWT TRENCH LEAK ALARM LIGHT,,,OFF,ON,Command
78,77 TK26 HEATER,13,DO,3,TK-26-77 TANK TEMP.CONTROL VALVE,,,NO HEAT,HEAT ON,Command
78,77 R156 HCL AL,13,DO,4,UHV R156 HYDROGEN CHLORIDE ALARM,77 HCL,ALARM,Normal,ALARM !,Command
78,77 TK26 S/P,13,SP,2,TK-26-77 TANK TEMP. SETPOINT,-400,750,-62.5,292.969,Deg F
78,77 MIN TK TEMP,13,SP,4,77 R156 UHV MINIMUM TANK TEMP.,-400,750,-62.5,292.969,Deg F
78,77 MAX TK TEMP,13,SP,5,77 R156 UHV MAXIMUM TANK TEMP.,-400,750,-62.5,292.969,Deg F
78,77 AHU14 ZSP,13,SP,7,AHU-14-77 R156 WEST TEMP. S/P,32,212,0,409.5,Deg F
78,77 TK28 TEMP,14,AI,0,TK-28-77 BN CLEANER TANK TEMP.,32,212,-62.5,292.969,Deg F
78,77 TK42 TEMP,14,AI,1,TK-42-77 HOT D.I.WATER TANK TEMP,32,212,-62.5,292.969,Deg F
78,77 R156 E ZAT,14,AI,2,ROOM 156 EAST ZONE TEMP. - AHU15,32,212,0,409.5,Deg F
78,77 CAUST. SUMP,14,DI,0,UHV RM.156 CAUSTIC SUMP 2nd PUMP,77 R15,SUMP,HI LEVEL,Normal,Status
78,77 ACID SUMP,14,DI,1,UHV RM.156 ACID SUMP 2nd PUMP,77 R15,SUMP,HI LEVEL,Normal,Status
78,77 BL69 ACDALM,14,DI,2,PROBLEM WITH DUCT MONITOR SYSTEM,,,Normal,SYS PROB,Status
78,77 DI SUMP,14,DI,3,UHV RM.156 DE-ION SUMP 2nd PUMP,77 R15,SUMP,HI LEVEL,Normal,Status
78,77 BL57 S/S,14,DO,0,BL-57-77 START/STOP CONTROL,,,OFF,RUN,Command
78,77 GH01 S/S,14,DO,1,GH-01-77 START/STOP CONTROL,,,OFF,RUN,Command
78,77 TK28 HEATER,14,DO,2,TK-28-77 TANK.TEMP.CONTROL VALVE,,,NO HEAT,HEAT ON,Command
78,77 TK42 HEATER,14,DO,3,TK-42-77 TANK.TEMP.CONTROL VALVE,,,NO HEAT,HEAT ON,Command
78,77 TK28 S/P,14,SP,0,TK-28-77 TANK TEMP. SETPOINT,-400,750,-62.5,292.969,Deg F
78,77 TK42 S/P,14,SP,1,TK-42-77 TANK TEMP. SETPOINT,-400,750,-62.5,292.969,Deg F
78,77 AHU15 ZSP,14,SP,6,AHU-15-77 R156 EAST TEMP. S/P,32,212,0,409.5,Deg F
78,77 AHU28 SPEED,15,AI,0,AHU-28-VFD SPEED FEEDBACK,-1,61,0,60,Hz
78,77 BL68 SPEED,15,AI,1,BL-68-77 VFD SPEED FEEDBACK,-1,61,0,60,Hz
78,77 BL69 ACID,15,AI,2,BL-69-77 EXH. DUCT ACID MONITOR,-6,24,-5,23.438,PPM
78,77 AHU28 CNTRL,15,AO,0,AHU-28-77 VFD SPEED CONTROL,-1,61,0,60,Hz
78,77 BL68 CONTRL,15,AO,1,BL-68-77 VFD SPEED CONTROL,-1,61,0,60,Hz
78,77 AHU28 FAULT,15,DI,0,AHU-28-77 VFD FAULT INPUT,,,NORMAL,FAULT,Status
78,77 R141 FZR IN,15,DI,1,WALK-IN FREEZER ALARM INPUT,77 R14,FZRAL,NORMAL,ALARM,Status
78,77 BL69 AW ALM,15,DI,2,BL-69-77 EXH.DUCT LOW PPM ALARM,77 LOW,ACID,WARNING,Normal,Status
78,77 BL69 ACDALH,15,DI,3,BL-69-77 EXH.DUCT HIGH PPM ALARM,77 HIG,ACID,HIGH PPM,Normal,Status
78,77 AHU28 S/S,15,DO,0,AHU-28-77 VFD START/STOP,,,OFF,RUN,Command
78,77 BL68 S/S,15,DO,1,BL-68-77 VFD START/STOP CONTROL,77 BL6,STATU,OFF,RUN,Command
78,77 UHV WASH CV,15,DO,2,BL-43/44-77 DUCT WASH VALVE,,,OFF,WASH,Command
78,77 UHV VFD S/S,15,DO,3,BL-43/44-77 VFD S/S FOR WASHES,,,Normal,WASHING,Command
78,77 R141 FZROUT,15,DO,14,ROOM 141 FREEZER ALARM OUTPUT,77 R14,FZRAL,NORMAL,ALARM,Command
78,77 UHV WASHALM,15,DO,15,UHV WASHING VALVE OPEN TOO LONG,77 UHV,WASHAL,Normal,ALARM,Command
78,77 R123 NE MAT,16,AI,0,B77 R123 NE MIXED AIR TMP [AHU6],32,212,0,409.5,Deg F
78,77 R123 NE ZAT,16,AI,2,B77 R123 NE ZONE AIR TEMP [AHU6],32,212,0,409.5,Deg F
78,77 R123 NE SAT,16,AI,3,B77 R123 NE SUPPLY TEMP. [AHU6],32,212,0,409.5,Deg F
78,77 R123 NE DMP,16,AO,0,B77 R123 N/EAST DAMPER [AHU6],-1,101,0,100,% O.S.A.
78,77 R123 NE HWV,16,AO,1,B77 R123 N/EAST HW VALVE [AHU6],-1,101,100,-50,% OPEN
78,77 R123 NE ZSP,16,SP,2,B77 R123 NE ZONE TEMP S/P [AHU6],32,212,0,409.5,Deg F
78,77 R123 NESTSP,16,SP,3,B77 R123 NE SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
78,77 R123 AVGZAT,16,SP,7,77 ROOM 123 AVERAGE ZONE TEMP.,32,212,0,409.5,Deg F
78,77 R123 SW MAT,17,AI,0,B77 R123 SW MIXED AIR TMP [AHU8],32,212,0,409.5,Deg F
78,77 R123 SW RAT,17,AI,1,B77 R123 SW RETURN AIR [AHU8],32,212,0,409.5,Deg F
78,77 R123 SW ZAT,17,AI,2,B77 R123 SW ZONE AIR TEMP [AHU8],32,212,0,409.5,Deg F
78,77 R123 SW SAT,17,AI,3,B77 R123 SW SUPPLY AIR [AHU8],32,212,0,409.5,Deg F
78,77 R123 SW DMP,17,AO,0,B77 R123 S/WEST DAMPER [AHU8],-1,101,0,100,% O.S.A.
78,77 R123 SW HWV,17,AO,1,B77 R123 S/WEST HW VALVE [AHU8],-1,101,100,-50,% OPEN
78,77 R123 SWSTSP,17,SP,0,B77 R123 SW SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
78,77 R123 SW ZSP,17,SP,2,B77 R123 SW ZONE AIR TEMP. S/P,32,212,0,409.5,Deg F
78,77 R123 SE MAT,18,AI,0,B77 R123 SE MIXED AIR TMP [AHU9],32,212,0,409.5,Deg F
78,77 R123 SE RAT,18,AI,1,B77 R123 SE RETURN AIR [AHU9],32,212,0,409.5,Deg F
