LS,POINT,MS,TYPE,PT#,DESC,LO FAIL,HI FAIL,LO RANGE,HI RANGE,UNITS
76,76 AC11 TIMER,33,SP,14,ROOM 212 HVAC UNIT RUN TIMER,-1,4096,0,4095,MINUTES
76,76 AC12 TIMER,33,SP,15,ROOM 234 HVAC RUN TIMER,-1,4096,0,4095,MINUTES
76,76 WARM-UP,34,DO,0,B76 MORNING 'WARM-UP' SWITCH,,,OFF,ON,Command
76,64 R107 FZRALM,34,DO,3,FREEZER ALM @ B64 R102+107+115,,,Normal,ALARM,Command
76,73 R001C FZRX2,34,DO,15,USED FOR PAGE XFER. LS84 TO LS76,,,ALARM,NORMAL,Command
76,76 AC6 TMR,34,SP,0,AC-6-76 RUN TIMER,-1,4095,0,4095,Minutes
76,76 AHU3 TMR,34,SP,1,AHU-3-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 BL1 TMR,34,SP,2,BL-1-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 BL2 TMR,34,SP,3,BL-2-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 BL13 TMR,34,SP,4,BL-13-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 BL14 TMR,34,SP,5,BL-14-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 BL27 TMR,34,SP,6,BL-27-76 EXHAUST FAN TIMER,-1,4096,0,4095,Minutes
76,76 GH1 TMR,34,SP,7,GH-1-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 HHW TMR,34,SP,8,GP-2 OR GP-31-76 HHW RUN-TIMER,-1,4096,0,4095,Minutes
76,76 GP6 TMR,34,SP,9,GP-6-76 DHW RUN TIMER,-1,4096,0,4095,Minutes
76,76 AC9 TIMER,34,SP,10,AHU-9-76 & AC-9-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 UH8 TMR,34,SP,11,UH-8-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 UH9+10 TMR,34,SP,12,UH-9 & 10-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 UH11 TMR,34,SP,13,UH-11-76 RUN TIMER,-1,4096,0,4095,Minutes
76,76 UH5+6 TMR,34,SP,14,UH-5 & 6-76 RUN TIMER,-1,4095,0,4095,Minutes
76,76 R123 SYSTMR,34,SP,15,ROOM 123+123H SYSTEM TIMER,-1,4096,0,4095,Minutes
76,TEST PAGE 411,35,DO,1,SENDS A '123-411' TEST PAGE,,,IDLE,SEND 411,Command
76,TRIGGER,35,DO,2,USED TO TEST PAGING SYSTEM,,,OFF,ON,Command
76,TEST PAGE TRAP,35,DO,3,USED TO SHOW THAT TEST PAGE SENT,,,OFF,PAGE OUT,Command
76,76 SYSTEM TMR,35,SP,0,B76 MAIN H.V.A.C. SYSTEM TIMER,-1,4096,0,4095,Minutes
84,73 BR3 HHW ST,1,AI,0,BR-3-73 BOILER SUPPLY TEMP.,32,250,0,409.5,Deg F
84,73 BR3 HHW RT,1,AI,1,BR-3-73 BOILER RETURN TEMP.,32,250,0,409.5,Deg F
84,73 OAT,1,AI,2,OUTSIDE AIR TEMP.,32,212,0,409.5,Deg F
84,73 R108 FH,1,AI,3,RM.108 FUME HOOD VELOCITY (BL-8),0,1000,0,1000,FPM
84,73 BR3 GV STS,1,DI,0,BR-3-73 GAS VALVE STATUS,,,OFF,ON,Status
84,73 BR3 LOW H20,1,DI,1,BR-3-73 LOW WATER ALARM,,,CLEAR,LOW H20,Status
84,73 GP09 STS,1,DI,2,GP09 HWS PUMP STATUS,,,OFF,ON,Status
84,73 BL10 STATUS,1,DI,3,ROOM 101 EXHAUST BLOWER,,,OFF,RUNNING,Status
84,73 BR3 S/S,1,DO,0,BR-3-73 BOILER ENABLE/DISABLE,,,DISABLED,ENABLED,Command
84,73 GP09 S/S,1,DO,1,GP09 HWS PUMP ENABLE,,,DISABLED,ENABLED,Command
84,73 BR3 WARMUP,1,DO,4,BR-3-73 WARMUP FLAG,,,OFF,WARM UP,Command
84,73 BR3 ALARM,1,DO,5,BOILER FAILURE LOW TEMP.,,,NORMAL,ALARM,Command
84,73 BR3 O ZAT,1,SP,0,BR-3-73 OPTIMUM ZONE AIR TEMP.,-1,500,0,409.5,Deg F
84,73 BR3 O VALUE,1,SP,1,BR-3-73 OPTIMUM MINIMUM VALUE,-1,500,0,409.5,MINUTES
84,73 OPT MIN OAT,1,SP,2,OPTIMUM MINIMUM OUTSIDE AIR TEMP,-1,410,0,409.5,Deg F
84,73 BR3 LOW ZAT,1,SP,3,BR-3-73 SYSTEM LOWEST ZONE TEMP.,32,212,0,409.5,Deg F
84,73 AC03 IF STS,2,DI,0,AC03 INDOOR FAN STATUS,,,OFF,ON,Status
84,73 AC03 C1 STS,2,DI,1,AC03 COMPRESSOR #1 STATUS,,,OFF,ON,Status
84,73 AC03 C2 STS,2,DI,2,AC03 COMPRESSOR #2 STATUS,,,OFF,ON,Status
84,73 AC03 FILTER,2,DI,3,AC03 AIR FILTER STATUS,,,CLEAN,DIRTY,Status
84,73 AC03 FAN SS,2,DO,0,AC03 INDOOR FAN ENABLE,,,DISABLED,ENABLED,Command
84,73 AC03 COMP1,2,DO,1,AC03 COMPR. START/STOP 1ST STAGE,,,DISABLED,ENABLED,Command
84,73 AC03 COMP2,2,DO,2,AC03 COMPR. START/STOP 2ND STAGE,,,DISABLED,ENABLED,Command
84,73 R109 RHC,2,DO,3,HOT WATER REHEAT AC-03-73,,,CLOSED,OPEN,Command
84,73 AC03 TRBLE,2,DO,4,AC03 UNIT TROUBLE FLAG,,,NORMAL,TROUBLE,Command
84,73 AC03 WARMUP,2,DO,5,AC03 WARMUP FLAG,,,OFF,ON,Command
84,73 AC03 LZAT,2,SP,0,AC03 LOWEST ZONE AIR TEMP.,32,212,0,409.5,Deg F
84,73 AC03 HZAT,2,SP,1,AC03 HIGHEST ZONE AIR TEMP.,32,212,0,409.5,Deg F
84,73 AC03 OZAT,2,SP,2,AC03 OPTIMUM ZONE AIR TEMP.,-1,500,0,409.5,Deg F
84,73 AC03 VAL,2,SP,3,AC03 OPTIMUM MINIMUM VALUE,-1,500,0,409.5,MINUTES
84,73 R001C ZAT,3,AI,0,CV01 ZONE AIR TEMP. RM001C,32,212,0,409.5,Deg F
84,73 R101 ZAT,3,AI,1,CV02 ZONE AIR TEMP. RM101,32,212,0,409.5,Deg F
84,73 R001C RHC,3,AO,0,HOT WATER REHEAT AC-03-73,-1,101,100,0,% OPEN
84,73 R101 RHC,3,AO,1,HOT WATER REHEAT AC-03-73,-1,101,100,0,% OPEN
84,73 R001C BYP,3,CI,0,ROOM 001C BYPASS INPUT,,,,1,Counts
84,73 R101 BYP,3,CI,1,ROOM 101 BYPASS INPUT,,,,1,Counts
84,73 R001C FZR V,3,DI,2,CRYOMED V-5000-EH ROUND FREEZER,73 R00,C FZR,ALARM,NORMAL,Status
84,73 R001C FZR61,3,DI,3,CRYOMED LN FREEZER ALARM (WEDS.),73 R00,C FZR,ALARM,NORMAL,Status
84,73 ROO1C ZSP,3,SP,0,ROOM 001C ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R101 ZSP,3,SP,1,ROOM 101 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R103 ZAT,4,AI,0,CV03 ZONE AIR TEMP. RM103,32,212,0,409.5,Deg F
84,73 R109 ZAT,4,AI,2,CV04 ZONE AIR TEMP. RM109,32,212,0,409.5,Deg F
84,73 R103 RHC,4,AO,0,HHW REHEAT AC-3-73 (2-8# N.O.),-1,101,125,-62.5,% OPEN
84,73 R103 BYP,4,CI,0,ROOM 103 BYPASS INPUT,,,Off  (0),1,Counts
84,73 R109 BYP,4,CI,1,ROOM 109 BYPASS INPUT,,,,1,Counts
84,73 R001C FZR64,4,DI,2,CRYOMED LN FREEZER ALARM (FRI.),73 R00,C FZR,ALARM,NORMAL,Status
84,73 R001C FZR63,4,DI,3,CRYOMED LN FREEZER ALARM (THUR.),73 R00,C FZR,ALARM,NORMAL,Status
84,73 R103 ZSP,4,SP,0,ROOM 103 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R109 ZSP,4,SP,1,ROOM 109 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 AC01 IF STS,5,DI,0,AC01 INDOOR FAN STATUS,,,OFF,ON,Status
84,73 AC01 C1 STS,5,DI,1,AC01 COMPRESSOR #1 STATUS,,,OFF,ON,Status
84,73 AC01 C2 STS,5,DI,2,AC01 COMPRESSOR #2 STATUS,,,OFF,ON,Status
84,73 AC01 OF STS,5,DI,3,AC01 OUTDOOR FAN STATUS,,,OFF,ON,Status
84,73 AC01 FAN,5,DO,0,AC01 INDOOR FAN ENABLE,,,DISABLED,ENABLED,Command
84,73 AC01 COMP1,5,DO,1,AC01 COMPR. S/S 1ST STAGE,,,DISABLED,ENABLED,Command
84,73 AC01 COMP2,5,DO,2,AC01 COMPR. S/S 2ND STAGE,,,DISABLED,ENABLED,Command
84,73 AC01 TRBLE,5,DO,4,AC01 UNIT TROUBLE FLAG,,,NORMAL,TROUBLE,Command
84,73 AC01 WARMUP,5,DO,5,AC01 WARMUP FLAG,,,OFF,ON,Command
84,73 AC01 LZAT,5,SP,0,AC01 LOWEST ZONE AIR TEMP.,32,212,0,409.5,Deg F
84,73 AC01 HZAT,5,SP,1,AC01 HIGHEST ZONE AIR TEMP.,32,212,0,409.5,Deg F
84,73 AC01 OZAT,5,SP,2,AC01 OPTIMUM ZONE AIR TEMP.,-1,500,0,409.5,Deg F
84,73 AC01 VAL,5,SP,3,AC01 OPTIMUM MINIMUM VALUE,-1,500,0,409.5,MINUTES
84,73 R109B ZAT,6,AI,0,CV05 ZONE AIR TEMP. RM109B,32,212,0,409.5,Deg F
84,73 R111B ZAT,6,AI,2,CV06 ZONE AIR TEMP. RM111B,32,212,0,409.5,Deg F
84,73 R109B RHC,6,AO,0,HOT WATER REHEAT AC-01-73,-1,101,100,0,% OPEN
84,73 R111B RHC,6,AO,1,HOT WATER REHEAT AC-01-73,-1,20,0,15,PSIG
84,73 R109B BYP,6,CI,0,ROOM 109B BYPASS INPUT,,,Off  (0),1,Counts
84,73 R111B BYP,6,CI,1,ROOM 111B BYPASS INPUT,,,Off  (0),1,Counts
84,73 AC01 FILTER,6,DI,2,AC01 AIR FILTER STATUS,,,CLEAN,DIRTY,Status
84,73 R109B ZSP,6,SP,0,ROOM 109B ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R111B ZSP,6,SP,1,ROOM 111B ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R110 ZAT,7,AI,0,CV07 ZONE AIR TEMP. RM110,32,212,0,409.5,Deg F
84,73 R111 ZAT,7,AI,2,CV08 ZONE AIR TEMP. RM111,32,212,0,409.5,Deg F
84,73 R110 RHC,7,AO,0,HOT WATER REHEAT AC-01-73,-1,20,0,15,PSIG
84,73 R111 RHC,7,AO,1,HOT WATER REHEAT AC-01-73,-1,20,0,15,PSIG
84,73 R110 BYP,7,CI,0,ROOM 110 BYPASS INPUT,,,,1,Counts
84,73 R111 BYP,7,CI,1,ROOM 111 BYPASS INPUT,,,Off  (0),1,Counts
84,73 BL8 STATUS,7,DI,2,RM. 108 FUME HOOD EXHAUST BLOWER,,,OFF,RUNNING,Status
84,73 BL9 STATUS,7,DI,3,ROOM 109 EXHAUST BLOWER,,,OFF,RUNNING,Status
84,73 R110 ZSP,7,SP,0,ROOM 110 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R111 ZSP,7,SP,1,ROOM 111 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R109A ZAT,8,AI,0,CV09 ZONE AIR TEMP. RM109A,32,212,0,409.5,Deg F
84,73 R111A ZAT,8,AI,2,CV10 ZONE AIR TEMP. RM111A,32,212,0,409.5,Deg F
84,73 R109A RHC,8,AO,0,HOT WATER REHEAT AC-01-73,-1,20,0,15,PSIG
84,73 R111A RHC,8,AO,1,HOT WATER REHEAT AC-01-73,-1,20,0,15,PSIG
84,73 R109A BYP,8,CI,0,ROOM 109A BYPASS INPUT,,,Off  (0),1,Counts
84,73 R111A BYP,8,CI,1,ROOM 111A BYPASS INPUT,,,Off  (0),1,Counts
84,73 BL11 STATUS,8,DI,2,ROOM 110 EXHAUST BLOWER,,,OFF,RUNNING,Status
84,73 R001C FZR,8,DI,3,THERMO -80 DEG. FREEZER ALARM,73 R00,C FZR,ALARM,NORMAL,Status
84,73 R001C FZRX1,8,DO,15,USED FOR SUMMARY ALARM AND PAGE,,,ALARM,NORMAL,Command
84,73 R109A ZSP,8,SP,0,ROOM 109A ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,73 R111A ZSP,8,SP,1,ROOM 111A ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,83 BL7 SPEED,16,AI,0,SPEED FEEDBACK FROM VFD,-1,64,3,63,Hz
84,83 R110 REF.IN,16,AI,1,R110 4 DEG. C. REFRIG. ALARM IN,-1,11,0,10,VDC
84,83 BL7 CONTROL,16,AO,0,EXHAUST BLOWER SPEED CONTROL,-1,61,0,60,Hz
84,83 ACK. RECORD,16,CI,0,83 ACK.PNL. - RECORD ACK. INPUT,,,,0.5,Counts
84,83 ACK. INPUT,16,DI,0,83 ALM.PNL. - ACKNOWLEDGE P/B IN,,,Normal,ACKNOW.,Status
84,83 PWR FAIL  *,16,DI,1,83 ALM.PNL. - BLDG. POWER LOSS,83 POW,R FAIL,ALARM,Normal,Status
84,83 AIR LOSS  *,16,DI,2,83 ALM.PNL. - LOW AIR PRESSURE,83 AIR,LOSS,ALARM,Normal,Status
84,83 R128 FZRALM,16,DI,3,R128 -80 DEG. F FREEZER ALARM,,,ALARM,NORMAL,Status
84,83 PWR FAIL DO,16,DO,0,83 ALM.PNL. - ALM. LIGHT OUTPUT,,,ON,OFF,Command
84,83 AIR LOSS DO,16,DO,1,83 ALM.PNL. - ALM. LIGHT OUTPUT,,,ON,OFF,Command
84,83 R128 FZR DO,16,DO,2,R128 -80 DEG. F. ALM. LIGHT OUT,,,ON,OFF,Command
84,83 WARM RM DO,16,DO,3,83 ALM.PNL. - ALM. LIGHT OUTPUT,,,ON    ,OFF,Command
84,83 150 CALL,16,DO,5,83 ALM.PNL. - 'PAGE' OUT CONTROL,,,Normal,CALL OUT,Command
84,83 R110 REFALM,16,DO,15,R110 4 DEG. C. REFRIG. ALARM,,,ALARM,NORMAL,Command
84,83 150 ALM CTR,16,SP,0,83 ROOM 150 ALARM COUNTER,-1,4996,0,4095,Counts
84,83 BL7 FAULT,17,DI,0,GENERAL EXH. BLOWER VFD FAULT,,,ALARM,Normal,Status
84,83 R126/140INC,17,DI,1,R126 &/OR R140 INCUBATOR ALARM,83 INC,BATOR,ALARM,NORMAL,Status
84,83 FAN FAIL  *,17,DI,2,83 ALM.PNL. - FAN FAILURE,83 FAN,FAIL,ALARM,Normal,Status
84,83 CO2 FAIL  *,17,DI,3,83 ALM.PNL. - CO2 SYS. LOW PRESS,83 CO2,FAIL,ALARM,Normal,Status
84,83 INCUBAT DO,17,DO,0,83 ALM.PNL. - ALM. LIGHT OUTPUT,,,ON,OFF,Command
84,83 FAN FAIL DO,17,DO,1,83 ALM.PNL. - ALM. LIGHT OUTPUT,,,ON,OFF,Command
84,83 CO2 FAIL DO,17,DO,2,83 ALM.PNL. - ALM. LIGHT OUTPUT,,,ON,OFF,Command
84,83 BL7 VFD S/S,17,DO,3,BL-7-83 GEN. EXH. VFD S/S,,,STOP,RUN,Command
84,83 AHU2 OAT,18,AI,0,83 AHU2 OUTSIDE AIR INLET TEMP,25,4096,0,409.5,Deg F
84,83 AHU2 RAT,18,AI,1,83 AHU2 RETURN AIR TEMPERATURE,32,4096,0,409.5,Deg F
84,83 AHU2 MAT,18,AI,2,83 AHU2 MIXED AIR TEMPERATURE,10,4096,0,409.5,Deg F
84,83 AHU2 SAT,18,AI,3,83 AHU2 SUPPLY AIR TEMPERATURE,-1,410,0,409.5,Deg F
84,83 AHU2 H/C CV,18,AO,0,HWV N.O.4-8.5# CWV N.C.9-13#,-1,20,3,15,PSIG
84,83 AHU2 ECNDMP,18,AO,1,N.O. 5-13# O.A.ECONO DAMPER,-1,20,0,15,PSIG
84,83 AHU2 FILTER,18,DI,0,83 AHU2 FILTER DIFF.PRESS.SWITCH,,,CLEAN,DIRTY,Status
84,83 AHU2 STATUS,18,DI,1,83 AHU2 RUN STATUS CURRENT MON.,83 AHU,S/S,OFF,RUNNING,Status
84,83 AHU2 FAN,18,DO,0,83 AHU2 START/STOP CONTROL POINT,83 AHU,STATU,OFF,ON,Command
84,83 AHU2 ZSP,18,SP,0,83 ROOM 109 ZONE TEMPERATURE S/P,32,212,-1,408.5,Deg F
84,83 AHU2 MAT SP,18,SP,2,DISABLED OVER PRESSUREIZES R109,32,212,0,409.5,Deg F
84,83 BR2-4 CFPIN,19,CI,0,B83 BR2&4 CHEM FEED PULSE INPUT,,,,1,Counts
84,83 BR2-4 H2OIN,19,CI,1,B83 BR2&4 WATER METER INPUT,,,,1,GALS
84,83 FREEZE 2 DI,19,DI,2,83A FREEZER(S) IN TRAILER ALARM,,,ALARM,Normal,Status
84,83 BR2-4 CFPSS,19,DO,0,B83 BR2&4 CHEM FEED START STOP,,,OFF,ON,Command
84,83 ACK. OUTPUT,19,DO,2,B83 ALM PNL ACKNOWLEDGE LIGHT,,,OFF,ACK,Command
84,83 FREEZER 1 *,19,DO,4,RM 128  -80 DEG. F FREEZER ALARM,83 FRE,ZER 1,Normal,ALARM,Command
84,83 FREEZER 2 *,19,DO,5,ALARM OUT - FREEZERS IN TRAILER,83 FRE,ZER 2,Normal,ALARM,Command
84,83A R101 ALARM,19,DO,6,HIGH ROOM TEMPERATURE ALARM,83A R1,1 ALAR,Clear,ALARM,Command
84,83 BR2-4 CFPCT,19,SP,0,B83 BR2&4 CHEM FEED PUMP COUNTS,-1,4096,0,4095,COUNTS
84,83 BR2-4 H2OCT,19,SP,1,B83 BR2&4 WATER METER COUNTS,-1,4096,0,4095,COUNTS
84,83 HHW ST,20,AI,0,HEATING HOT WATER SUPPLY TEMP.,-1,410,0,409.5,Deg F
84,83 HHW RT,20,AI,1,HEATING HOT WATER RETURN TEMP.,-1,410,0,409.5,Deg F
84,83 OAT,20,AI,2,BUILDING 83 OUTSIDE AIR TEMP.,-1,410,0,409.5,Deg F
84,83A R101 ZAT,20,AI,3,ULTRA-LOW REFER NOT IN SERVICE,32,212,0,409.5,Deg F
84,83 BR5 GV STS,20,DI,0,BR-5-83 GAS VALVE STATUS,,,OFF,FIRING,Status
84,83 BR6 GV STS,20,DI,1,BR-6-83 GAS VALVE STATUS,,,OFF,FIRING,Status
84,83 GP1 STATUS,20,DI,2,GP-1-83 HHW PUMP RUN STATUS,,,OFF,RUNNING,Status
84,83 GP12 STATUS,20,DI,3,GP-12-83 HHW PUMP RUN STATUS,,,OFF,RUNNING,Status
84,83 BR5 S/S,20,DO,0,BR-5-83 START/STOP CONTROL,,,OFF,ENABLE,Command
84,83 BR6 S/S,20,DO,1,BR-6-83 START/STOP CONTROL,,,OFF,ENABLE,Command
84,83 GP1 S/S,20,DO,2,GP-1-83 HHW PUMP START/STOP,,,STOP,RUN,Command
84,83 GP12 S/S,20,DO,3,GP-12-83 HHW PUMP START/STOP,,,STOP,RUN,Command
84,83 HHW GP LEAD,20,DO,5,SETS THE LEAD HHW CIRC. PUMP,,,GP-1,GP-12,Command
84,83 HHW GP LEAD,20,DO,5,SETS THE LEAD HHW CIRC. PUMP,,,GP-1,GP-12,Command
84,83 HHW LEAD SS,20,DO,6,LEAD HHW CIRC. PUMP START/STOP,,,LEAD OFF,LEAD RUN,Command
84,83 HHW LAG SS,20,DO,7,LAG HHW CIRC. PUMP START/STOP,,,LAG OFF,LAG RUN,Command
84,83 GP1 FAIL,20,DO,8,GP-1-83 'FAILURE' FLAG,,,CLEAR,FAILURE,Command
84,83 GP12 FAIL,20,DO,9,GP-12-83 'FAILURE' FLAG,,,CLEAR,FAILURE,Command
84,83 BR LEAD,20,DO,10,SETS THE LEAD HHW BOILER,,,BR-5,BR-6,Command
84,83 BR LEAD SS,20,DO,11,LEAD HHW BOILER START/STOP,,,LEAD OFF,LEAD RUN,Command
84,83 BR LAG S/S,20,DO,12,LAG HHW BOILER START/STOP,,,LAG OFF,LAG RUN,Command
84,83 HHW RT S/P,20,SP,1,HHW RETURN TEMPERATURE SETPOINT,-1,410,0,409.5,Deg F
84,83 HHW HOLD,20,SP,11,'HOLD' CALC. VALUE FOR RESET,-1,410,0,409.5,Deg F
84,83 HHW MIN S/P,20,SP,12,MINIMUM S/P - HHW R.T. SETPOINT,-1,410,0,409.5,Deg F
84,83 HHW MAX S/P,20,SP,13,MAXIMUM S/P - HHW R.T. SETPOINT,-1,410,0,409.5,Deg F
84,83 HHW MIN OAT,20,SP,14,MINIMUM OAT - HHW RESET SCHED.,-1,410,0,409.5,Deg F
84,83 HHW MAX OAT,20,SP,15,MAXIMUM OAT - HHW RESET SCHED.,-1,410,0,409.5,Deg F
84,83 R110 ZAT1,22,AI,0,MAIN LAB ZAT NORTH NEAR FREEZER,32,212,0,409.5,Deg F
84,83 R110 ZAT2,22,AI,1,MAIN LAB ZAT AT EAST WINDOW,32,212,0,409.5,Deg F
84,83 R110 FH 1,22,AI,2,RM.110 FUME HOOD 'A' VELOCITY,-1,1001,0,1000,FPM
84,83 R110 FH 2,22,AI,3,RM.110 FUME HOOD 'B' VELOCITY,-1,1001,0,1000,FPM
84,83 R110 H/C N,22,AO,0,HHW N.O.0-5VDC; CWV N.C.5-10VDC,-1,11,0,10,VDC
84,83 R110 H/C SE,22,AO,1,HHW N.O.0-5VDC; CWV N.C.5-10VDC,-1,11,0,10,VDC
84,83 AHU3 BYPCTR,22,CI,0,COUNTER INPUT FOR LAB BYPASS,,,,0.5,Counts
84,83 AHU3 BYP.IN,22,DI,0,BYPASS INPUT FOR AFTER-HOURS,,,OFF,ON,Status
84,83 R110 ZSP,22,SP,0,ROOM 110 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,83 R110 ZATAVG,22,SP,4,ROOM 110 AVERAGE ZONE TEMP.,32,212,0,409.5,Deg F
84,83 R122 ZAT,23,AI,0,ROOM 122 ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
84,83 R124A ZAT,23,AI,1,ROOM 124A ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
84,83 R116A FH,23,AI,2,RM.116A FUME HOOD 'C' VELOCITY,-1,1001,0,1000,FPM
84,83 R122 H/C,23,AO,0,HHW N.O.0-5VDC; CWV N.C.5-10VDC,-1,11,0,10,VDC
84,83 R124A H/C,23,AO,1,HHW N.O.0-5VDC; CWV N.C.5-10VDC,-1,11,0,10,VDC
84,83 R122 ZSP,23,SP,0,ROOM 122 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,83 R124A ZSP,23,SP,1,ROOM 124A ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,83 R126A ZAT,24,AI,0,ROOM 126A ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
84,83 R116 ZAT,24,AI,1,ROOM 116 ZONE AIR TEMPERATURE,32,212,0,409.5,Deg F
84,83 R110 DP,24,AI,3,ROOM 110 TO ROOM 100 DIFF.PRESS.,10,-10,7.5,-6.7,'w.c*.01
84,83 R126A H/C,24,AO,0,HHW N.O.0-5VDC; CWV N.C.5-10VDC,-1,11,0,10,VDC
84,83 R116 H/C,24,AO,1,HHW N.O.0-5VDC; CWV N.C.5-10VDC,-1,11,0,10,VDC
84,83 R126A ZSP,24,SP,0,ROOM 126A ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,83 R116 ZSP,24,SP,1,ROOM 116 ZONE TEMP. SETPOINT,32,212,0,409.5,Deg F
84,83 R110 DP SP,24,SP,3,ROOM 110 TO ROOM 100 D.P. S/P,-10,10,7.5,-6.7,'w.c*.01
84,83 AHU2 ZAT,31,AI,0,RM.109 ZONE AIR TEMP. (AHU-2),32,212,-1,408.5,Deg F
84,83 AHU3 D SP,31,AI,1,DUCT STATIC PRESS. NOT CNTROLLED,-2.6,11.8,-2.5,11.719,'w.c.
84,83 AHU3 SPEED,31,AI,2,83 AHU3 SPEED INPUT FROM VFD,-1,64,3,63,HZ
84,83 AHU3 SAT,31,AI,3,AHU-3-83 SUPPLY AIR TEMPERATURE,32,212,0,409.5,Deg F
84,83 AHU3 SPDCTL,31,AO,0,83 AHU3 SPEED CONTROL TO VFD,-1,61,0,60,HZ
84,83 AHU3 H/C,31,AO,1,HHW N.O.0-5VDC; CWV N.C.5-10VDC,-1,11,0,10,VDC
84,83 AHU2 BYPCTR,31,CI,0,ROOM 109 BYPASS P/B COUNTER,,,,0.5,Counts
84,83 AHU2 BYP PB,31,DI,0,ROOM 109 BYPASS PUSHBUTTON,,,OFF,ON,Status
84,83 AHU3-FAULT,31,DI,1,83 AHU3 VFD FAULT ALARM (REAL),,,ALARM,NORMAL,Status
84,83 AHU3 S/S,31,DO,0,83 AHU3 START/STOP CONTROL POINT,,,OFF,RUN,Command
84,83 AHU3 FAULT,31,DO,4,B83 AHU3 VFD FAULT ALARM,,,ALARM,NORMAL,Command
84,83 AHU3 FAIL,31,DO,15,INDICATES FAILURE OF AHU-3-83,,,NORMAL,FAILURE,Command
84,83 AHU3 SP S/P,31,SP,0,STATIC PRESS. SETPOINT NOT USED,-25,25,-37.5,33.6,'w.c*.01
84,83 AHU3 SAT SP,31,SP,3,AHU-3-83 SUPPLY AIR TEMP. S/P,32,212,0,409.5,Deg F
84,TRAP 83-150,32,DO,0,PAGE FROM ALARM PANEL BLDG. 83,PAGE T,AP,Normal,PAGER ON,Command
84,83 CARDKEY XFR,32,DO,1,XFERS CARDKEY ALARM TO L/S 74,,,ALARM,Normal,Command
84,83 AHU3 TIMER,32,SP,1,AHU-3-83 RUN TIMER,-1,4096,0,4095,Minutes
84,83 ALARM TIMER,32,SP,3,83 ALM.PNEL. - ALARM COUNT-DOWN,-1,4096,0,4095,Minutes
84,83 AHU2 TIMER,32,SP,5,AHU-2-83 TIMER,-1,4096,0,4095,Minutes
84,73 BR3 TIMER,33,SP,0,BR-3-73 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
84,73 AC03 TIMER,33,SP,1,AC03 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
84,73 AC01 TIMER,33,SP,2,AC01 OCCUPANCY TIMER,-1,5000,0,4095,MINUTES
84,73 AC01 OTMR,33,SP,3,AC01 OPTIMUM MINIMUM TIMER,-1,5000,0,4095,MINUTES
84,73 AC03 OTMR,33,SP,4,AC03 OPTIMUM MINIMUM TIMER,-1,5000,0,4095,MINUTES
84,73 BR3 O TMR,33,SP,5,BR-3-73 OPTIMUM MINIMUM TIMER,-1,5000,0,4095,MINUTES
84,73 AC01 C TMR1,33,SP,6,AC01 COMP1 ENABLE TIMER,0,4095,0,4095,MINUTES
84,73 AC01 C TMR2,33,SP,7,AC01 COMP2 ENABLE TIMER,0,4095,0,4095,MINUTES
85,85 AHU1 SPD,1,AI,0,AHU-1-85 VFD1 SPEED MONITOR,-1,61,0,60,Hz
85,85 AHU1 IAT,1,AI,1,AHU-1-85 INLET AIR TEMP.,32,150,-60,167.5,DEG F
85,85 AHU1 SAT,1,AI,2,AHU-1-85 SUPPLY AIR TEMP.,32,150,-60,167.5,DEG F
85,85 AHU1 SP,1,AI,3,AHU-1-85 STATIC PRESSURE,-0.05,2.05,-0.5,2.344,' W.C.
85,85 AHU1 CTL,1,AO,0,AHU-1-85 VFD1 SPEED CONTROL,-1,61,0,60,Hz
